BlockName,Category,Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,QueryText,KccAns,latitude,longitude
"JAMAL PUR",Fruits,2015,1,16,Mango,BARDDHAMAN,"Plant Protection",RABI,HORTICULTURE,"WEST BENGAL","CONTROL OF THRIPS IN MANGO","RECOMMENDED FOR SPRAY ACEPHATE 75 SP  15 GM  2 LIT OF WATER",23.25,87.75
RAINA-I,Fruits,2015,2,9,Mango,BARDDHAMAN,"Plant Protection",RABI,HORTICULTURE,"WEST BENGAL","CONTROL OF THRIPS IN MANGO","RECOMMENDED FOR SPRAY AZADIRACTIN 1 10000 PPM  3 ML  LIT OF WATER",23.25,87.75
MEMARI-II,Fruits,2015,2,9,Mango,BARDDHAMAN,"Plant Protection",RABI,HORTICULTURE,"WEST BENGAL","CONTROL OF THRIPS IN MANGO","RECOMMENDED FOR SPRAY AZADIRACTIN 1 10000 PPM  3 ML  LIT OF WATER",23.25,87.75
SALANPUR,Fruits,2015,2,9,Mango,BARDDHAMAN,"Plant Protection",RABI,HORTICULTURE,"WEST BENGAL","CONTROL OF THRIPS IN MANGO","RECOMMENDED FOR SPRAY AZADIRACTIN 1 10000 PPM  3 ML  LIT OF WATER",23.25,87.75
RAINA-I,Fruits,2015,2,21,Mango,BARDDHAMAN,"Plant Protection",RABI,HORTICULTURE,"WEST BENGAL","CONTROL OF THRIPS IN MANGO","RECOMMENDED FOR SPRAY  CARTAP HYDROCHLORIDE 50 SP  1 GM   LIT OF WATER",23.25,87.75
BURDWAN-I,Fruits,2015,2,24,Mango,BARDDHAMAN,"Plant Protection",RABI,HORTICULTURE,"WEST BENGAL","CONTROL OF THRIPS IN MANGO","RECOMMENDED FOR SPRAY  ACEPHATE 75 SP  15 GM  2 LIT OF WATER",23.25,87.75
SAINTHIA,Fruits,2015,1,28,Mango,BIRBHUM,"Plant Protection",RABI,HORTICULTURE,"WEST BENGAL","CONTROL OF THRIPS IN MANGO","RECOMMENDED FOR SPRAY DIMETHOATE 30 EC  2 MLLIT OF WATER",24.0622,87.6983
BOLPUR-SRINIKETAN,Fruits,2015,3,9,Mango,BIRBHUM,"Plant Protection",RABI,HORTICULTURE,"WEST BENGAL","CONTROL OF THRIPS IN MANGO","RECOMMENDED FOR SPRAY  ACEPHATE 75 SP  15 GM  2 LIT OF WATER",24.0622,87.6983
INDUS,Fruits,2015,3,11,Mango,BANKURA,"Plant Protection",RABI,HORTICULTURE,"WEST BENGAL","CONTROL OF THRIPS IN MANGO","RECOMMENDED FOR SPRAY IMIDACLOPRID 178 SL    1 ML  5 LIT OF WATER",23.1324,87.2082
DEBRA,Fruits,2015,2,3,Mango,"WEST MEDINIPUR","Plant Protection",RABI,HORTICULTURE,"WEST BENGAL","CONTROL OF THRIPS IN MANGO","RECOMMENDED FOR SPRAY  ACEPHATE 75 SP  15 GM  2 LIT OF WATER",22.2789,87.9223
KHARAGPUR-I,Fruits,2015,3,3,Mango,"WEST MEDINIPUR","Plant Protection",RABI,HORTICULTURE,"WEST BENGAL","CONTROL OF THRIPS IN MANGO","RECOMMENDED FOR SPRAY ACEPHATE 75SP  075 GM  LIT OF WATER",22.2789,87.9223
KALIAGANJ,Fruits,2015,2,21,Mango,"North DINAJPUR","Plant Protection",RABI,HORTICULTURE,"WEST BENGAL","CONTROL OF THRIPS IN MANGO","RECOMMENDED FOR SPRAY AZADIRACTIN 1 10000 PPM  3 ML  LIT OF WATER",22.9965,87.6856
DELHI,Fruits,2015,11,17,Mango,"North Delhi Narela","Plant Protection",RABI,HORTICULTURE,DELHI,"THRIPS ATTACK IN MANGO","SPRAY OF IMIDACHLOPRID 178 SL 05 ML PER LITER WATER",28.8228,77.1258
NALLAJERLA,Fruits,2016,7,2,Mango,"WEST GODAVARI","Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","sucking pest thrips damage in mango","RECOMMENDED TO SPRAY FIPRONILREGENT400 MLACRE  IN 200 LITER WATER",16.6443,81.5885
MYLAVARAM,Fruits,2016,2,3,Mango,KRISHNA,"Plant Protection",RABI,HORTICULTURE,"ANDHRA PRADESH","mango thrips damage","recommended to spray imida chloprid 05 milli liter  liter water",16.2128,81.0307
AGIRIPALLI,Fruits,2016,2,14,Mango,KRISHNA,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","mango thrips","RECOMMENDED TO FIPRONIL 400 MLACRE  IN 200 LITER WATER",16.2128,81.0307
REDDIGUDEM,Fruits,2016,3,15,Mango,KRISHNA,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","MANGO THRIPS","RECOMMENDED TO SPRAY IMIDACHLOPRID   60 ML PER ACRE",16.2128,81.0307
BANTUMILLI,Fruits,2016,3,19,Mango,KRISHNA,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","THRIPS MANAGEMENT","RECOMMENDED TO SPRAY IMIDACHLOPRID 1 ML3 LITERS OF WATER",16.2128,81.0307
REDDIGUDEM,Fruits,2016,3,20,Mango,KRISHNA,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","THRIPS MANAGEMENT IN MANGO","RECOMMENDED TO SPRAY FIPRONIL 2 ML1 LITER OF WATER DOSAGE",16.2128,81.0307
KODURU,Fruits,2016,4,30,Mango,KRISHNA,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","mango thrips management","MANGO THRIPS MANAGEMENT :RECOMMENDED TO SPRAY  FIPRONIL 2 ML1LITER OF WATER",16.2128,81.0307
REDDIGUDEM,Fruits,2016,12,7,Mango,KRISHNA,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","thrips damage in mango","RECOMMENDED TO SPRAY  FIPRONIL  400 ML 200 LITRES OF WATER ACRE",16.2128,81.0307
KAVALI,Fruits,2016,2,19,Mango,NELLORE,"Nutrient Management",nan,HORTICULTURE,"ANDHRA PRADESH","sucking pest-thrips attack in mango","recomended to spray fipronil 2milliliteracre",14.4494,79.9874
KAVALI,Fruits,2016,3,2,Mango,NELLORE,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH",thrips,"recommended to spray DIMETHOATE 2 ml1 liters water",14.4494,79.9874
DAGADARTHI,Fruits,2016,4,26,Mango,NELLORE,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","SUCKING PEST- THRIPS AND APHIDS DAMAGE IN MANGO","RECOMMENDED TO SPRAY ZOLAN 2MILLILITERACRE",14.4494,79.9874
GUDUR,Fruits,2016,4,29,Mango,NELLORE,"Plant Protection",JAYAD,HORTICULTURE,"ANDHRA PRADESH","mango   thrips damage","recommended to dimethoate 2 milli liter  liter water",14.4494,79.9874
GUDUR,Fruits,2016,6,23,Mango,NELLORE,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","MANGO THRIPS","RECOMMENDED TO SPRAY ACEPHATE 15 GRAMSLITRE WATER",14.4494,79.9874
PEAPULLY,Fruits,2016,12,26,Mango,KURNOOL,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","thrips in mango","RECOMMENDED TO SPRAY  FIPRONIL  400 ML 200 LITERS OF WATER ACRE",15.8309,78.0425
TALUPULA,Fruits,2016,3,29,Mango,ANANTPUR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","mango thrips management","mango thrips management -recommended to spray dimethioate-2 ml 1 litre of water",13.5747,78.5029
AMADAGUR,Fruits,2016,9,7,Mango,ANANTPUR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","sucking pest thrips damage in mango","recommended to spray fipronil 400 milliacre",13.5747,78.5029
"CHINTAKOMMA DINNE",Fruits,2016,2,25,Mango,"Y S R ","Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","THRIPS MANAGEMENT","RECOMMENDED TO SPRAY DIMETHOATE 2 ML1 LITER OF WATER",15.9241,80.1864
RAYACHOTY,Fruits,2016,3,19,Mango,"Y S R ","Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","thrips damage in mango","RECOMMENDED TO FIPRONILREGENT400 MLACRE  IN 200 LITER WATER",15.9241,80.1864
TSUNDUPALLE,Fruits,2016,11,17,Mango,"Y S R ","Plant Protection",RABI,HORTICULTURE,"ANDHRA PRADESH","thrips damage on mango","RECOMMENDED TO SPRAY THIAMETHOXAM 40 GRAMS 200 LITERS OF WATER  ACRE",15.9241,80.1864
PUTTUR,Fruits,2016,2,25,Mango,CHITTOOR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","THRIPS MANAGEMENT","RECOMMENDED TO SPRAY DIMETHOATE 15 ML1 LITER OF WATER",13.2026,79.0032
NAGARI,Fruits,2016,3,2,Mango,CHITTOOR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","MANGO THRIPS","RECOMMENDED TO SPRAY IMIDACHLOPRID 60 ML PER ACRE",13.2026,79.0032
THAMBALLAPALLE,Fruits,2016,3,2,Mango,CHITTOOR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","THRIPS MANAGEMENT","RECOMMENDED TO SPRAY FIPRONIL 2 ML1 LITER OF WATER",13.2026,79.0032
YERRAVARIPALEM,Fruits,2016,3,6,Mango,CHITTOOR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","THRIPS MANAGEMENT IN MANGO","THRIPS MANAGEMENT IN MANGO -RECOMMENDED TO FIPRONIL 2 ML 1 LITER OF WATER",13.2026,79.0032
THOTTAMBEDU,Fruits,2016,4,2,Mango,CHITTOOR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","mango thrips damage","RECOMMENDED TO SPRAY IMIDACHLOPRID 60 ML  ACRE",13.2026,79.0032
SODAM,Fruits,2016,12,4,Mango,CHITTOOR,"Plant Protection",RABI,HORTICULTURE,"ANDHRA PRADESH","thrips damage on mango","RECOMMENDED TO SPRAY  FIPRONIL  400 ML 200 LITERS OF WATER ACRE",13.2026,79.0032
BHAWANIPUR,Fruits,2016,4,13,Mango,PURNEA,"Plant Protection",KHARIF,HORTICULTURE,BIHAR,"MANGO THRIPS","Spray dimethoate  2 ml in 1 litre of water",25.7774,87.4731
RUPOULI,Fruits,2016,5,20,Mango,PURNEA,"Plant Protection",RABI,HORTICULTURE,BIHAR,"Thrips and Lace wing bugs in Banana","Spray Methyl demeton 20 EC  2 mllit or Monocrotophos 36 WSC  1 mllit  of water",25.7774,87.4731
JHAJHA,Fruits,2016,11,8,Mango,JAMUI,"Cultural Practices",nan,HORTICULTURE,BIHAR,"BHINDI THRIPS","Bhindi me Thrips v Jaisic ke niyantran hetu Diemethoet 30 EC 1 mililitre prati litre paani me gholkar chhidkaav kare",24.7563,86.3011
KAPADVANJ,Fruits,2016,5,19,Mango,KHEDA,"Cultural Practices",JAYAD,HORTICULTURE,GUJARAT,"ask about mango thrips","chlorpyriphos 15 Aqavaa imaqaalaporaqaIyaaona 2 250 gaamaJaD BaUkI BaoLvavaI",22.8533,72.9954
TOSHAM,Fruits,2016,2,27,Mango,BHIWANI,"Bio-Pesticides and Bio-Fertilizers",RABI,HORTICULTURE,HARYANA,"information regarding control of affids and thrips in mango ","spray 400ml malathion or 350 ml rogor or 400 gm karboril in 200Ltr of water acre ",28.7932,76.1391
RADAUR,Fruits,2016,3,25,Mango,"YAMUNA NAGAR","Plant Protection",JAYAD,HORTICULTURE,HARYANA,"information regarding control of thrips in mango ","spray of melathian  2mllitre of water",30.1389,77.3011
BILASPUR,Fruits,2016,4,11,Mango,"YAMUNA NAGAR","Plant Protection",KHARIF,HORTICULTURE,HARYANA,"How to control of thrips in mango ","How to control of thrips in mango :- Spray of melathiyan 1 ml in per liter water ",30.1389,77.3011
PRAGPUR,Fruits,2016,5,10,Mango,KANGRA,"Cultural Practices",nan,HORTICULTURE,"HIMACHAL PRADESH","Information regarding control of Thrips in Mango","spray 1 ml monocrotophos per litre of water",32.0769,76.2986
KALYAN,Fruits,2016,2,4,Mango,THANE,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of Thrips","Spray Karate20ml15 Liter of WaterLambda 5 SC-Syngenta",19.1943,72.9702
AMBERNATH,Fruits,2016,3,10,Mango,THANE,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of Thrips","confidor 10 ml super confidor 10 ml 15 litar water",19.1943,72.9702
RATNAGIRI,Fruits,2016,2,20,Mango,RATNAGIRI,"Plant Protection",JAYAD,HORTICULTURE,MAHARASHTRA,"ASKED FOR MANGO THRIPS ATTACK ","Spray Pegasus 25 gm 15 liter of waterDiafenthiuronSyngenta",17.2826,73.457
RATNAGIRI,Fruits,2016,3,17,Mango,RATNAGIRI,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of Thrips","super confidor 10 ml BAVISTIN -30 GRAM  15 litar water",17.2826,73.457
RATNAGIRI,Fruits,2016,11,8,Mango,RATNAGIRI,"Plant Protection",KHARIF,HORTICULTURE,MAHARASHTRA,"Attack of Thrips and Jassids","Spray super confidor 10 mlm 45 30 gm 15 liter waterImida 178 sl-Bayer",17.2826,73.457
VAIBHAVAWADI,Fruits,2016,3,30,Mango,SINDHUDURG,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of Thrips","Neen arc 20 ml15 liter water",16.1357,73.6522
YEOLA,Fruits,2016,1,21,Mango,NASIK,"Plant Protection",RABI,HORTICULTURE,MAHARASHTRA,"Attack of Thrips and Jassids","Spray Regent 30 ml 15 liter waterFipronil 5 SC-Bayer",19.9613,73.8317
SINNAR,Fruits,2016,2,18,Mango,NASIK,"Plant Protection",RABI,HORTICULTURE,MAHARASHTRA,"Attack of Thrips ","Spray super confidor 10 ml 15 liter waterImida 178 sl-Bayer",19.9613,73.8317
SINNAR,Fruits,2016,2,21,Mango,NASIK,"Plant Protection",JAYAD,HORTICULTURE,MAHARASHTRA,"mango attack thrips","bavestin20gmconfidoar5mlstikar10ml15 litre of water",19.9613,73.8317
YEOLA,Fruits,2016,4,11,Mango,NASIK,"Plant Protection",RABI,HORTICULTURE,MAHARASHTRA,"Attack of Thrips","Spray Actra 5 gm15 Lit of Water",19.9613,73.8317
TRIMBAK,Fruits,2016,12,4,Mango,NASIK,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of AphidsThrips and Jassids","Attack of AphidsThrips and Jassids - Spray super confidor 04 ml 15 liter of waterImida 178 sl-Bayer",19.9613,73.8317
DEOLA,Fruits,2016,12,10,Mango,NASIK,"Plant Protection",RABI,HORTICULTURE,MAHARASHTRA,"Attack of Thrips ON MANGO ","Spray Confidor 10 ml Super Confidor 10 ml 15 litar water Imidacloprid 178 ",19.9613,73.8317
SURGANA,Fruits,2016,12,12,Mango,NASIK,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"ATTACK OF THRIPS AND  JASSID","Spray Actra 5 gmM 45 30 GM 15 Liter of Water Thiomithoxom 25-Syngenta",19.9613,73.8317
DEOLA,Fruits,2016,12,13,Mango,NASIK,"Plant Protection",RABI,HORTICULTURE,MAHARASHTRA,"Attack of AphidsThrips and Jassids","Spray Warrior 30 ml15 Liter of WaterLambda 25 SC-Nagarjuna",19.9613,73.8317
DEOLA,Fruits,2016,12,13,Mango,NASIK,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Thrips attack","Spray Neem Solution 20 ml10 Liter of Water",19.9613,73.8317
TRIMBAK,Fruits,2016,12,28,Mango,NASIK,"Plant Protection",RABI,HORTICULTURE,MAHARASHTRA,"Attack of AphidsThrips and Jassids","Spray super confidor 04 mlBAVISTIN 30GM 15 liter of waterImida 178 sl-Bayer",19.9613,73.8317
KARJAT,Fruits,2016,1,9,Mango,AHMADNAGAR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of Thrips and Jassids","Spray Actra 5 gm  00:52:34 60 GM15 Liter of Water",19.0744,74.722
RAHURI,Fruits,2016,2,9,Mango,AHMADNAGAR,"Plant Protection",RABI,HORTICULTURE,MAHARASHTRA,"ATTACK OF THRIPS and Jassids","Spray Regent 30 ml 15 liter waterFipronil 5 SC-Bayer",19.0744,74.722
NAGAR,Fruits,2016,2,14,Mango,AHMADNAGAR,"Plant Protection",RABI,HORTICULTURE,MAHARASHTRA,"Attack of Thrips and Jassids","Spray Actra 5 gm15 Liter of Water Thiomithoxom 25-Syngenta",19.0744,74.722
RAHATA,Fruits,2016,2,23,Mango,AHMADNAGAR,"Plant Protection",KHARIF,HORTICULTURE,MAHARASHTRA,"THRIPS ON MANGO","THRIPS ON MANGO  - ROGAR 15 ML 15 LITER WATER SPRAY",19.0744,74.722
JAMKHED,Fruits,2016,2,28,Mango,AHMADNAGAR,"Bio-Pesticides and Bio-Fertilizers",JAYAD,HORTICULTURE,MAHARASHTRA,"Attack of Thrips and Jassids","Spray Actra 5 gm15 Liter of Water Thiomithoxom 25-Syngenta",19.0744,74.722
SHRIGONDA,Fruits,2016,4,12,Mango,AHMADNAGAR,"Plant Protection",JAYAD,HORTICULTURE,MAHARASHTRA,"mango attack thrips","aidmire5mlsaaf20gmstikar15ml15 LITER WATER",19.0744,74.722
KARJAT,Fruits,2016,10,7,Mango,AHMADNAGAR,"Plant Protection",KHARIF,HORTICULTURE,MAHARASHTRA,"ATTACK OF THRIPS","Spray Rogar 15ml15 Lit of Water",19.0744,74.722
PATHARDI,Fruits,2016,12,13,Mango,AHMADNAGAR,"Plant Protection",RABI,HORTICULTURE,MAHARASHTRA,"Attack of AphidsThrips and Jassids on mango","Spray super confidor 04 ml 15 liter of waterImida 178 sl-Bayer",19.0744,74.722
PATHARDI,Fruits,2016,12,22,Mango,AHMADNAGAR,"Plant Protection",KHARIF,HORTICULTURE,MAHARASHTRA,"mango attack thrips","confidoar5mlbavestin30gm15 LITER WATER",19.0744,74.722
PATHARDI,Fruits,2016,12,24,Mango,AHMADNAGAR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"mango attack thrips","bavestin45gmconfidoar10ml15 Liter of Water",19.0744,74.722
NAGAR,Fruits,2016,12,31,Mango,AHMADNAGAR,"Plant Protection",RABI,HORTICULTURE,MAHARASHTRA,"Attack of Thrips and Jassids","Spray super confidor 07  ml 15 liter water Imida 178 sl-Bayer",19.0744,74.722
BARAMATI,Fruits,2016,1,18,Mango,PUNE,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"thrips control on mango crop","you can spray confidor 10 mili13:00:45 for 100 gram pamp watre use for mango crop",18.5214,73.8545
BHOR,Fruits,2016,2,4,Mango,PUNE,"Plant Protection",KHARIF,HORTICULTURE,MAHARASHTRA,"thrips on mango","thrips on mango  - bavistin 30 gm  confidor 15 ml 15 liter water spray",18.5214,73.8545
PURANDAR,Fruits,2016,2,17,Mango,PUNE,"Plant Protection",JAYAD,HORTICULTURE,MAHARASHTRA,"Attack of Thrips","Spray rejent 15 ml15 liter water",18.5214,73.8545
SHIRUR,Fruits,2016,12,18,Mango,PUNE,"Plant Protection",RABI,HORTICULTURE,MAHARASHTRA,"ATTACK OF THRIPS and Jassids","Spray Actra 5 gm15 Liter of Water Thiomithoxom 25-Syngenta",18.5214,73.8545
SHIRUR,Fruits,2016,12,31,Mango,PUNE,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of AphidsThrips and Jassids","Spray Admire 5 gm15 Liter of Water Imida 70 wp-Bayer",18.5214,73.8545
KHATAV,Fruits,2016,1,25,Mango,SATARA,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"mango attack thrips","confidoar5mlbavestin20gm00:52:3450gmstikar15ml15 liter of water",17.6361,74.2983
KHATAV,Fruits,2016,2,2,Mango,SATARA,"Fertilizer Use and Availability",RABI,HORTICULTURE,MAHARASHTRA,"Attack of Thrips and Jassids","Spray Admire  5 gm15 Liter of WaterImida 70 wpBayer",17.6361,74.2983
KARAD,Fruits,2016,2,3,Mango,SATARA,"Plant Protection",RABI,HORTICULTURE,MAHARASHTRA,"ATTACK OF THRIPS","Spray Actra 5 gm15 Liter of Water Thiomithoxom 25-Syngenta",17.6361,74.2983
KARAD,Fruits,2016,2,6,Mango,SATARA,"Plant Protection",JAYAD,HORTICULTURE,MAHARASHTRA,"asked for thrips attack on mango ","thrips attack on mango-Spray profenophos 30 ml 15 liter of water",17.6361,74.2983
KHANDALA,Fruits,2016,2,10,Mango,SATARA,"Plant Protection",JAYAD,HORTICULTURE,MAHARASHTRA,"ATTACK OF THRIPS and Jassids","Spray M 45 30 GM  Actra 5 gm15 Liter of WaterThiomithoxom 25-Syngenta",17.6361,74.2983
KHANAPUR-VITA,Fruits,2016,1,13,Mango,SANGLI,"Agriculture Mechanization",KHARIF,HORTICULTURE,MAHARASHTRA,"Attack of Thrips and Jassids","Spray Regent 30 ml 15 liter waterFipronil 5 SC-Bayer",17.1727,74.5868
KADEGAON,Fruits,2016,1,13,Mango,SANGLI,"Plant Protection",RABI,HORTICULTURE,MAHARASHTRA,"Attack of Thrips","Spray Rogar 15ml15 Lit of Water",17.1727,74.5868
MIRAJ,Fruits,2016,11,13,Mango,SANGLI,"Plant Protection",KHARIF,HORTICULTURE,MAHARASHTRA,"Attack of Thrips and Jassids","Spray super confidor 6 ml 15 liter waterImida 178 sl-Bayer",17.1727,74.5868
KARMALA,Fruits,2016,1,28,Mango,SOLAPUR,"Plant Protection",RABI,HORTICULTURE,MAHARASHTRA,"Attack of Thrips and Jassids","Spray Admire  5 gm15 Liter of WaterImida 70 wpBayer",17.8499,75.2763
"SOLAPUR NORTH",Fruits,2016,1,29,Mango,SOLAPUR,"Plant Protection",RABI,HORTICULTURE,MAHARASHTRA,"Attack of Thrips and Jassids","Spray Admire  5 gm15 Liter of WaterImida 70 wpBayer",17.8499,75.2763
MALSHIRAS,Fruits,2016,2,11,Mango,SOLAPUR,"Plant Protection",RABI,HORTICULTURE,MAHARASHTRA,"Attack of Thrips and Jassids on mango ","Spray Kavach  25 gm Actra 5 gm15 Liter of WaterChlorothalonil-Syngenta",17.8499,75.2763
PANDHARPUR,Fruits,2016,2,18,Mango,SOLAPUR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of Thrips on mango ","Spray Actra 5 gm15 Liter of WaterThiomithoxom 25-Syngenta",17.8499,75.2763
AKKALKOT,Fruits,2016,3,9,Mango,SOLAPUR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of Thrips and Jassids","Spray super confidor 10 ml 15 liter waterImida 178 sl-Bayer",17.8499,75.2763
BARSHI,Fruits,2016,12,29,Mango,SOLAPUR,"Fertilizer Use and Availability",KHARIF,HORTICULTURE,MAHARASHTRA,"Attack of Thrips","Spray super confidor 10 ml 15 liter of waterImida 178 sl-Bayer",17.8499,75.2763
PANHALA,Fruits,2016,1,23,Mango,KOLHAPUR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Thrips Attack ","Confidor super  Confidor 6 ml15 Lit of Water",16.7028,74.2405
PANHALA,Fruits,2016,2,13,Mango,KOLHAPUR,"Plant Protection",RABI,HORTICULTURE,MAHARASHTRA,"Attack of Thrips and Jassids","Spray super confidor 10 ml  MICROLA 30 ML  M 45 30 GM   15 liter waterImida 178 sl-Bayer",16.7028,74.2405
PANHALA,Fruits,2016,3,4,Mango,KOLHAPUR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of Thrips and Jassids","Spray super confidor 10 ml 15 liter waterImida 178 sl-Bayer",16.7028,74.2405
BHUDARGAD,Fruits,2016,11,12,Mango,KOLHAPUR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of AphidsThrips and Jassids","Spray super confidor 04 ml 15 liter of waterImida 178 sl-Bayer",16.7028,74.2405
KARVIR,Fruits,2016,11,21,Mango,KOLHAPUR,"Plant Protection",KHARIF,HORTICULTURE,MAHARASHTRA,"THRIPS ON MANGO","THRIPS ON MANGO   THRIPS ON MANGO   BIO-303 30 ML 15 LITER WATER SPRAY",16.7028,74.2405
GANGAPUR,Fruits,2016,1,19,Mango,AURANGABAD,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of Thrips","Spray Karate15 ml15 Lit of Water",19.8773,75.339
AURANGABAD,Fruits,2016,2,14,Mango,AURANGABAD,"Plant Protection",RABI,HORTICULTURE,MAHARASHTRA,"Attack of Thrips and Jassids","Spray super confidor 10 ml 15 liter of waterImida 178 sl-Bayer",19.8773,75.339
AURANGABAD,Fruits,2016,11,14,Mango,AURANGABAD,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"thrips attack","Spray Actra 5 gm15 Liter of WaterThiomithoxom 25-Syngenta",19.8773,75.339
PHULAMBRI,Fruits,2016,12,20,Mango,AURANGABAD,"Plant Protection",KHARIF,HORTICULTURE,MAHARASHTRA,"mango attack thrips","confidoar105mlbavestin2gmstikar1ml15 liter of water",19.8773,75.339
PHULAMBRI,Fruits,2016,12,31,Mango,AURANGABAD,"Plant Protection",KHARIF,HORTICULTURE,MAHARASHTRA,"mango attack thrips","confidoar5mlm-4530gmstikar10gm15 LITER WATER",19.8773,75.339
BHOKARDAN,Fruits,2016,1,25,Mango,JALNA,"Plant Protection",RABI,HORTICULTURE,MAHARASHTRA,"Attack of Thrips","spray confidor 10 ml super confidor 10 ml 15 litar water",19.9188,75.8709
JAFRABAD,Fruits,2016,2,5,Mango,JALNA,"Plant Protection",RABI,HORTICULTURE,MAHARASHTRA,"Attack of Thrips","Spray Actra 5 gm15 Liter of WaterThiomithoxom 25-Syngenta",19.9188,75.8709
JALNA,Fruits,2016,2,9,Mango,JALNA,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of Thrips and Jassids","Spray Actra 5 gm15 Liter of WaterThiomithoxom 25-Syngenta",19.9188,75.8709
JAFRABAD,Fruits,2016,3,10,Mango,JALNA,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of Thrips and Jassids","Spray SAAF  30 gm15 Liter of WaterCarbendazim 12Mancozeb 63-UPL",19.9188,75.8709
PATHRI,Fruits,2016,1,14,Mango,PARBHANI,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"thrips control on mango crop","you can spray karate 15 mili 15 liter water use for thrips control on mango crop",19.2902,76.6026
PARBHANI,Fruits,2016,1,17,Mango,PARBHANI,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"mango attack thrips","chilmix combi40gmrejent30mlbavestin25gmsttikar15ml15 LITER WATER",19.2902,76.6026
PURNA,Fruits,2016,2,28,Mango,PARBHANI,"Bio-Pesticides and Bio-Fertilizers",JAYAD,HORTICULTURE,MAHARASHTRA,"Attack of Thrips and Jassids","Spray Actra 5 gm15 Liter of Water Thiomithoxom 25-Syngenta",19.2902,76.6026
MANWAT,Fruits,2016,4,25,Mango,PARBHANI,"Market Information",RABI,HORTICULTURE,MAHARASHTRA,"Attack of Thrips and Jassids","Spray of bio-303 15ml15litwater",19.2902,76.6026
BEED,Fruits,2016,1,29,Mango,BEED,"Plant Protection",RABI,HORTICULTURE,MAHARASHTRA,"ATTACK OF THRIPS","SPRAY  ASTRA 5 GRAM   BAVISTIN  30 GRAMS IN 15 LITER OF WATER",18.9918,75.9098
BEED,Fruits,2016,2,5,Mango,BEED,"Plant Protection",KHARIF,HORTICULTURE,MAHARASHTRA,"THRIPS ON MANGO","THRIPS ON MANGO  - BAVISTIN 30 GM  CONFIDOR 15 ML 15 LITER WATER SPRAY",18.9918,75.9098
BEED,Fruits,2016,2,23,Mango,BEED,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of Thrips  on mango ","Spray Actra 5 gm15 Liter of Water",18.9918,75.9098
KAIJ,Fruits,2016,10,26,Mango,BEED,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of AphidsThrips and Jassids","Spray Actra 5 gm15 Liter of WaterThiomithoxom 25-Syngenta",18.9918,75.9098
